location_id,provider_id,hospital_name,city,state,latitude,longitude,beds,trauma_level,total_staff,website
251,10251,Hospital Community Care Center,Boston,IL,32.028712,-92.467756,304.0,Level 2,1205.0,www.hospital251.com
252,10252,Hospital Hope Health System,Phoenix,IL,30.226652,-97.302613,,Level 1,1897.0,www.hospital252.com
253,10253,Hospital General Hospital,Seattle,TX,33.410463,-90.160227,497.0,Level 2,1238.0,www.hospital253.com
254,10254,Hospital Community Hospital,Dallas,TX,38.761007,-108.685364,199.0,Level 1,1816.0,www.hospital254.com
255,10255,Hospital Memorial Hospital,Chicago,MA,43.468585,-105.628815,446.0,Level 1,149.0,www.hospital255.com
256,10256,Hospital St. Mary Medical Center,Boston,CA,40.823017,-95.021201,275.0,Level 2,1774.0,www.hospital256.com
257,10257,Hospital Memorial Clinic,Dallas,MA,30.803107,-115.252942,445.0,Level 2,1309.0,
258,10258,Hospital Hope Medical Center,Phoenix,AZ,33.627534,-116.248608,77.0,Level 2,1193.0,www.hospital258.com
259,10259,Hospital Grace Clinic,Houston,PA,37.455038,-91.453361,343.0,Level 2,,www.hospital259.com
260,10260,Hospital Hope Hospital,Houston,CA,40.210915,-111.933886,89.0,Level 1,242.0,www.hospital260.com
261,10261,Hospital Unity Clinic,Phoenix,WA,30.105066,-87.047587,249.0,Level 1,1225.0,www.hospital261.com
262,10262,Hospital Unity Hospital,Houston,NY,41.858838,-92.201883,,Level 3,503.0,
263,10263,Hospital Regional Medical Center,Dallas,IL,31.983344,-89.467716,408.0,Level 3,,
264,10264,Hospital General Clinic,Seattle,GA,40.836291,-105.866186,319.0,Level 2,275.0,
265,10265,Hospital Memorial Hospital,Chicago,GA,39.523376,-105.08104,115.0,,81.0,www.hospital265.com
266,10266,Hospital Mercy Clinic,Miami,GA,41.926491,-84.514643,241.0,Level 1,,www.hospital266.com
267,10267,Hospital St. Mary Care Center,Philadelphia,AZ,33.907088,-84.874664,95.0,Level 2,118.0,www.hospital267.com
268,10268,Hospital Memorial Medical Center,Philadelphia,NY,41.432604,-113.550885,146.0,Level 3,726.0,
269,10269,Hospital Grace Hospital,Philadelphia,WA,44.955627,-100.737556,459.0,,1209.0,
270,10270,Hospital Grace Care Center,Boston,TX,35.191106,-95.124385,440.0,Level 3,,
271,10271,Hospital Mercy Care Center,Houston,NY,34.77032,-95.365686,,Level 1,274.0,
272,10272,Hospital Central Clinic,Atlanta,NY,38.54024,-114.701917,472.0,,332.0,www.hospital272.com
273,10273,Hospital Hope Care Center,Seattle,MA,40.276697,-94.330922,308.0,Level 2,1751.0,www.hospital273.com
274,10274,Hospital Unity Care Center,Boston,WA,36.578659,-93.463382,397.0,Level 1,1285.0,www.hospital274.com
275,10275,Hospital Grace Hospital,Chicago,WA,30.573605,-92.571159,,Level 3,1181.0,www.hospital275.com
276,10276,Hospital Grace Clinic,Phoenix,PA,36.607198,-79.750007,204.0,Level 3,797.0,www.hospital276.com
277,10277,Hospital Community Hospital,Atlanta,FL,37.941511,-107.414074,44.0,Level 2,1309.0,
278,10278,Hospital Community Care Center,Miami,WA,35.705,-110.579675,22.0,Level 3,1538.0,www.hospital278.com
279,10279,Hospital Grace Hospital,Seattle,IL,38.728212,-99.847638,412.0,Level 3,1495.0,www.hospital279.com
280,10280,Hospital Community Clinic,Los Angeles,PA,33.526734,-78.888881,499.0,Level 3,809.0,www.hospital280.com
281,10281,Hospital General Health System,Houston,IL,32.457395,-85.123431,347.0,Level 3,1458.0,www.hospital281.com
282,10282,Hospital Memorial Health System,Atlanta,TX,40.222569,-116.992347,124.0,,1059.0,www.hospital282.com
283,10283,Hospital Central Health System,Atlanta,MA,37.090142,-115.284292,226.0,Level 3,1436.0,
284,10284,Hospital Mercy Medical Center,Los Angeles,GA,37.031823,-88.476067,355.0,Level 3,1235.0,www.hospital284.com
285,10285,Hospital Regional Hospital,Miami,FL,32.143117,-79.568536,498.0,,1414.0,www.hospital285.com
286,10286,Hospital Memorial Clinic,Seattle,CA,44.675209,-86.803694,88.0,Level 3,447.0,www.hospital286.com
287,10287,Hospital Regional Hospital,Los Angeles,PA,42.040872,-77.015821,274.0,,,www.hospital287.com
288,10288,Hospital General Clinic,Dallas,GA,38.575132,-109.741848,77.0,Level 1,1641.0,www.hospital288.com
289,10289,Hospital Unity Health System,Philadelphia,CA,34.112567,-84.354524,113.0,Level 2,1041.0,www.hospital289.com
290,10290,Hospital Mercy Clinic,Philadelphia,AZ,39.085854,-92.453012,341.0,Level 1,1912.0,www.hospital290.com
291,10291,Hospital Unity Medical Center,Atlanta,NY,32.026562,-119.623576,216.0,Level 2,1153.0,www.hospital291.com
292,10292,Hospital Memorial Clinic,Los Angeles,TX,40.187196,-105.624716,53.0,Level 3,1005.0,www.hospital292.com
293,10293,Hospital Unity Care Center,Houston,NY,44.721144,-116.98034,137.0,Level 2,1386.0,www.hospital293.com
294,10294,Hospital St. Mary Care Center,Seattle,PA,40.219219,-103.670558,362.0,Level 3,,www.hospital294.com
295,10295,Hospital Unity Clinic,Philadelphia,CA,39.397968,-96.955409,160.0,Level 2,499.0,www.hospital295.com
296,10296,Hospital St. Mary Health System,Miami,FL,33.649874,-112.694827,190.0,Level 1,162.0,www.hospital296.com
297,10297,Hospital Community Clinic,Philadelphia,TX,38.711625,-85.97395,287.0,Level 1,299.0,www.hospital297.com
298,10298,Hospital Unity Care Center,Seattle,AZ,37.542089,-108.280281,60.0,,,www.hospital298.com
299,10299,Hospital Mercy Care Center,Seattle,MA,43.383887,-87.526641,130.0,Level 3,1919.0,www.hospital299.com
300,10300,Hospital Memorial Clinic,Boston,TX,31.773586,-93.7702,478.0,Level 3,726.0,www.hospital300.com
301,10301,Hospital Memorial Health System,Miami,NY,42.031282,-105.001174,26.0,,637.0,www.hospital301.com
302,10302,Hospital Unity Clinic,Dallas,WA,33.339592,-107.745437,58.0,Level 3,1407.0,
303,10303,Hospital St. Mary Clinic,Houston,TX,41.720515,-83.276303,116.0,Level 1,1613.0,
304,10304,Hospital Central Clinic,Chicago,CA,30.636233,-107.607716,72.0,Level 1,844.0,
305,10305,Hospital Regional Clinic,Philadelphia,NY,31.935632,-93.976553,313.0,Level 3,,www.hospital305.com
306,10306,Hospital Regional Care Center,Miami,WA,30.382284,-82.488588,158.0,Level 3,634.0,www.hospital306.com
307,10307,Hospital Mercy Medical Center,Chicago,IL,40.343146,-79.797727,453.0,Level 1,921.0,www.hospital307.com
308,10308,Hospital Unity Care Center,Miami,IL,30.621315,-97.731204,233.0,Level 2,,www.hospital308.com
309,10309,Hospital Hope Medical Center,Phoenix,GA,36.284941,-110.067527,39.0,Level 2,1981.0,www.hospital309.com
310,10310,Hospital General Clinic,Seattle,FL,32.510969,-113.394469,,Level 3,1754.0,www.hospital310.com
311,10311,Hospital Regional Clinic,Miami,AZ,32.976087,-77.262093,432.0,,741.0,www.hospital311.com
312,10312,Hospital Regional Medical Center,Seattle,IL,41.874163,-84.719907,219.0,Level 1,966.0,
313,10313,Hospital Community Clinic,Los Angeles,WA,43.161032,-110.988988,347.0,,241.0,www.hospital313.com
314,10314,Hospital Central Hospital,Dallas,WA,42.470804,-119.96029,447.0,Level 3,1795.0,www.hospital314.com
315,10315,Hospital Grace Health System,Chicago,AZ,43.590225,-84.112091,96.0,Level 1,1592.0,www.hospital315.com
316,10316,Hospital Central Clinic,Dallas,GA,32.808217,-115.044159,140.0,Level 1,428.0,www.hospital316.com
317,10317,Hospital Community Clinic,Phoenix,FL,43.948869,-111.34043,464.0,,1503.0,www.hospital317.com
318,10318,Hospital Community Medical Center,Houston,AZ,40.941172,-111.627064,417.0,Level 1,845.0,www.hospital318.com
319,10319,Hospital Grace Medical Center,Seattle,PA,34.151916,-116.791629,430.0,Level 1,1970.0,www.hospital319.com
320,10320,Hospital Mercy Medical Center,Los Angeles,IL,43.635711,-80.24254,54.0,Level 1,1059.0,www.hospital320.com
321,10321,Hospital Central Hospital,Seattle,PA,41.487957,-108.414125,212.0,Level 1,948.0,www.hospital321.com
322,10322,Hospital General Medical Center,Phoenix,CA,32.876233,-114.704378,249.0,Level 3,554.0,www.hospital322.com
323,10323,Hospital St. Mary Hospital,Miami,IL,36.579788,-117.000375,,Level 3,830.0,www.hospital323.com
324,10324,Hospital Memorial Medical Center,Atlanta,CA,39.329524,-83.111682,303.0,Level 2,184.0,www.hospital324.com
325,10325,Hospital Hope Hospital,Houston,GA,41.871017,-98.066411,351.0,,1447.0,www.hospital325.com
326,10326,Hospital Memorial Hospital,Phoenix,PA,32.636207,-96.273618,259.0,Level 1,,
327,10327,Hospital Grace Medical Center,Dallas,AZ,40.828213,-114.269111,338.0,Level 3,1922.0,www.hospital327.com
328,10328,Hospital Hope Hospital,Boston,FL,33.577181,-113.768602,186.0,Level 2,1771.0,www.hospital328.com
329,10329,Hospital Grace Health System,Chicago,AZ,37.018233,-85.306691,321.0,Level 1,685.0,www.hospital329.com
330,10330,Hospital Central Hospital,Los Angeles,NY,38.905093,-96.77796,354.0,Level 1,1840.0,
331,10331,Hospital Hope Care Center,Chicago,FL,30.70291,-76.140404,326.0,,1496.0,www.hospital331.com
332,10332,Hospital General Hospital,Atlanta,GA,36.306037,-114.868842,138.0,Level 2,1742.0,www.hospital332.com
333,10333,Hospital Community Medical Center,Miami,NY,37.69051,-100.995835,305.0,Level 3,1922.0,www.hospital333.com
334,10334,Hospital Hope Medical Center,Los Angeles,TX,31.258057,-87.09413,,Level 3,1187.0,www.hospital334.com
335,10335,Hospital Community Care Center,Boston,CA,40.684378,-104.352652,138.0,,,www.hospital335.com
336,10336,Hospital Unity Clinic,Philadelphia,PA,36.071681,-101.848205,232.0,Level 1,,www.hospital336.com
337,10337,Hospital Memorial Medical Center,Los Angeles,FL,31.817654,-91.390719,220.0,,1669.0,
338,10338,Hospital Hope Hospital,Atlanta,AZ,35.292715,-90.532571,442.0,Level 3,209.0,www.hospital338.com
339,10339,Hospital General Health System,Philadelphia,IL,42.062315,-107.402205,172.0,,1064.0,www.hospital339.com
340,10340,Hospital Hope Medical Center,Dallas,TX,33.281409,-89.132683,202.0,Level 2,1718.0,www.hospital340.com
341,10341,Hospital Hope Medical Center,Chicago,FL,35.853848,-117.392667,345.0,Level 2,281.0,www.hospital341.com
342,10342,Hospital Central Care Center,Miami,IL,33.510193,-111.842077,,Level 1,1141.0,www.hospital342.com
343,10343,Hospital Unity Health System,Los Angeles,IL,32.231402,-110.159749,402.0,Level 3,763.0,www.hospital343.com
344,10344,Hospital General Care Center,Los Angeles,MA,43.954713,-88.677116,395.0,Level 3,1362.0,
345,10345,Hospital Central Medical Center,Atlanta,NY,41.873577,-78.593509,378.0,Level 2,1657.0,www.hospital345.com
346,10346,Hospital Unity Clinic,Seattle,NY,35.910596,-109.12066,210.0,Level 3,878.0,www.hospital346.com
347,10347,Hospital General Clinic,Atlanta,FL,41.956165,-100.511117,111.0,Level 2,,www.hospital347.com
348,10348,Hospital Central Clinic,Chicago,WA,40.624867,-87.595231,263.0,,,www.hospital348.com
349,10349,Hospital Regional Clinic,Los Angeles,TX,41.558452,-98.180053,392.0,Level 2,1802.0,
350,10350,Hospital Regional Care Center,Atlanta,WA,42.206234,-93.37025,,Level 1,1796.0,www.hospital350.com
351,10351,Hospital Community Care Center,Miami,FL,41.24617,-86.726137,379.0,Level 1,1939.0,
352,10352,Hospital Mercy Clinic,Boston,CA,31.702524,-107.742997,496.0,Level 1,596.0,www.hospital352.com
353,10353,Hospital Grace Clinic,Dallas,TX,41.133081,-83.672871,378.0,Level 3,1376.0,www.hospital353.com
354,10354,Hospital Hope Health System,Miami,AZ,37.003121,-81.017447,160.0,Level 3,59.0,www.hospital354.com
355,10355,Hospital Central Hospital,Chicago,CA,38.193105,-112.011125,395.0,Level 1,303.0,www.hospital355.com
356,10356,Hospital General Health System,Chicago,WA,32.661639,-108.767853,122.0,Level 3,616.0,www.hospital356.com
357,10357,Hospital Grace Hospital,Seattle,PA,41.009947,-111.697001,95.0,Level 1,1328.0,www.hospital357.com
358,10358,Hospital Grace Care Center,Phoenix,WA,32.36634,-86.525989,423.0,Level 2,,www.hospital358.com
359,10359,Hospital Hope Clinic,Dallas,NY,40.246825,-88.287867,282.0,Level 2,1278.0,www.hospital359.com
360,10360,Hospital Central Medical Center,Dallas,AZ,30.808851,-92.984477,182.0,Level 2,793.0,www.hospital360.com
361,10361,Hospital Grace Health System,Seattle,TX,42.597814,-85.483565,172.0,,1703.0,www.hospital361.com
362,10362,Hospital Regional Clinic,Philadelphia,TX,33.159022,-97.908062,443.0,Level 3,652.0,www.hospital362.com
363,10363,Hospital Memorial Health System,Philadelphia,GA,33.81906,-118.626208,113.0,,537.0,www.hospital363.com
364,10364,Hospital Community Health System,Chicago,PA,42.787689,-100.497888,,Level 1,906.0,
365,10365,Hospital Community Care Center,Boston,IL,43.732885,-107.060785,384.0,Level 2,1059.0,www.hospital365.com
366,10366,Hospital Community Care Center,Boston,MA,33.436305,-87.624703,245.0,Level 1,612.0,www.hospital366.com
367,10367,Hospital St. Mary Care Center,Miami,CA,43.793854,-115.677869,78.0,Level 3,1142.0,www.hospital367.com
368,10368,Hospital Memorial Medical Center,Seattle,TX,31.783992,-77.474554,337.0,Level 3,1234.0,
369,10369,Hospital Memorial Clinic,Dallas,GA,40.479188,-81.063761,484.0,,226.0,www.hospital369.com
370,10370,Hospital Grace Care Center,Chicago,FL,43.160318,-118.729024,205.0,,245.0,
371,10371,Hospital Memorial Clinic,Miami,IL,44.218919,-111.481663,,Level 2,1513.0,www.hospital371.com
372,10372,Hospital Grace Clinic,Boston,TX,40.411325,-81.543531,325.0,,85.0,www.hospital372.com
373,10373,Hospital St. Mary Medical Center,Los Angeles,WA,35.302782,-104.500586,164.0,Level 3,704.0,
374,10374,Hospital Community Hospital,Los Angeles,PA,44.678418,-103.921525,180.0,Level 2,330.0,www.hospital374.com
375,10375,Hospital Unity Hospital,Phoenix,WA,44.822959,-90.297565,,,688.0,www.hospital375.com
376,10376,Hospital Community Care Center,Phoenix,IL,32.321922,-99.680137,295.0,Level 1,903.0,www.hospital376.com
377,10377,Hospital Central Clinic,Los Angeles,AZ,43.524828,-90.668577,246.0,Level 2,89.0,www.hospital377.com
378,10378,Hospital Mercy Care Center,Seattle,NY,38.978591,-103.831732,,Level 3,1167.0,www.hospital378.com
379,10379,Hospital Central Clinic,Atlanta,PA,30.781489,-95.140438,77.0,Level 2,931.0,
380,10380,Hospital Mercy Health System,Miami,GA,30.894725,-106.171507,74.0,Level 1,1277.0,www.hospital380.com
381,10381,Hospital Central Clinic,Chicago,PA,32.886157,-86.506403,473.0,Level 1,416.0,
382,10382,Hospital Community Health System,Miami,TX,43.414014,-101.333247,183.0,Level 3,,www.hospital382.com
383,10383,Hospital Community Hospital,Dallas,MA,44.212667,-79.10025,475.0,Level 2,870.0,www.hospital383.com
384,10384,Hospital General Hospital,Philadelphia,GA,42.211304,-100.150521,121.0,,539.0,www.hospital384.com
385,10385,Hospital Central Medical Center,Houston,TX,34.393372,-88.694333,436.0,Level 2,989.0,www.hospital385.com
386,10386,Hospital Mercy Hospital,Atlanta,NY,34.129501,-79.476182,349.0,,189.0,
387,10387,Hospital Memorial Hospital,Dallas,MA,40.753829,-106.220339,357.0,Level 2,1434.0,www.hospital387.com
388,10388,Hospital Grace Health System,Seattle,PA,40.669963,-87.80555,466.0,,836.0,www.hospital388.com
389,10389,Hospital Hope Care Center,Dallas,CA,37.059934,-97.448978,158.0,Level 3,519.0,www.hospital389.com
390,10390,Hospital Hope Health System,Seattle,TX,42.821647,-96.840385,21.0,Level 2,1773.0,
391,10391,Hospital General Hospital,Miami,IL,42.577567,-111.454267,338.0,Level 3,,www.hospital391.com
392,10392,Hospital Community Hospital,Phoenix,TX,38.870416,-119.385989,,Level 2,654.0,www.hospital392.com
393,10393,Hospital Central Hospital,Atlanta,TX,42.003798,-108.136007,365.0,Level 2,1664.0,www.hospital393.com
394,10394,Hospital Community Medical Center,Chicago,TX,31.870039,-83.63106,127.0,Level 1,718.0,www.hospital394.com
395,10395,Hospital Mercy Hospital,Phoenix,CA,30.42188,-86.891271,168.0,,1124.0,
396,10396,Hospital Community Medical Center,Philadelphia,NY,40.0697,-96.580439,328.0,Level 3,,
397,10397,Hospital St. Mary Care Center,Philadelphia,IL,39.765277,-84.316644,212.0,Level 1,1740.0,www.hospital397.com
398,10398,Hospital Community Hospital,Chicago,NY,35.108366,-96.217705,,Level 3,1590.0,www.hospital398.com
399,10399,Hospital Grace Medical Center,Houston,WA,40.667663,-108.008282,186.0,Level 1,338.0,www.hospital399.com
400,10400,Hospital St. Mary Care Center,Phoenix,NY,39.917975,-102.533416,,,1246.0,
401,10401,Hospital Community Clinic,Boston,NY,44.962293,-107.507568,172.0,Level 2,146.0,www.hospital401.com
402,10402,Hospital Grace Clinic,Philadelphia,CA,37.131898,-79.52262,248.0,Level 1,1859.0,www.hospital402.com
403,10403,Hospital Central Hospital,Chicago,FL,30.600264,-95.965676,112.0,Level 2,1663.0,www.hospital403.com
404,10404,Hospital St. Mary Health System,Philadelphia,GA,30.185768,-86.697212,62.0,Level 1,1629.0,www.hospital404.com
405,10405,Hospital Grace Medical Center,Atlanta,MA,40.632893,-83.359001,,Level 1,1870.0,www.hospital405.com
406,10406,Hospital General Clinic,Los Angeles,NY,37.835627,-83.053157,383.0,Level 3,1755.0,
407,10407,Hospital Grace Medical Center,Philadelphia,WA,36.291285,-80.964237,391.0,Level 1,287.0,www.hospital407.com
408,10408,Hospital Hope Medical Center,Atlanta,FL,35.048021,-107.48236,225.0,Level 2,,www.hospital408.com
409,10409,Hospital Regional Hospital,Dallas,WA,30.211369,-111.869059,434.0,,1392.0,www.hospital409.com
410,10410,Hospital Hope Health System,Phoenix,GA,43.688936,-81.849655,,Level 2,,www.hospital410.com
411,10411,Hospital General Hospital,Miami,IL,40.167623,-110.760181,158.0,,550.0,
412,10412,Hospital General Care Center,Seattle,NY,40.278606,-85.906789,241.0,,1372.0,
413,10413,Hospital Unity Care Center,Miami,CA,42.173929,-115.173025,,Level 2,1452.0,www.hospital413.com
414,10414,Hospital Hope Care Center,Boston,MA,43.061196,-79.048008,117.0,Level 3,,www.hospital414.com
415,10415,Hospital Memorial Care Center,Dallas,NY,39.60224,-86.926698,212.0,Level 3,816.0,www.hospital415.com
416,10416,Hospital Unity Clinic,Atlanta,GA,42.871687,-98.865158,344.0,,1191.0,www.hospital416.com
417,10417,Hospital Grace Health System,Dallas,TX,37.113979,-108.233973,432.0,Level 2,1992.0,www.hospital417.com
418,10418,Hospital Hope Clinic,Philadelphia,WA,41.105425,-91.895691,,,1225.0,www.hospital418.com
419,10419,Hospital Community Care Center,Seattle,IL,33.314468,-85.19353,447.0,Level 1,1987.0,
420,10420,Hospital Hope Medical Center,Houston,CA,40.20622,-75.391744,487.0,,931.0,www.hospital420.com
421,10421,Hospital Hope Medical Center,Miami,IL,42.861362,-117.953274,38.0,Level 3,,
422,10422,Hospital Memorial Hospital,Seattle,AZ,44.292842,-87.623207,188.0,Level 2,1018.0,www.hospital422.com
423,10423,Hospital Community Medical Center,Houston,TX,44.311313,-94.584536,348.0,Level 3,296.0,www.hospital423.com
424,10424,Hospital Regional Hospital,Philadelphia,TX,37.301449,-109.694988,282.0,Level 2,427.0,
425,10425,Hospital Regional Care Center,Seattle,GA,31.717795,-96.844842,267.0,Level 2,80.0,www.hospital425.com
426,10426,Hospital General Hospital,Chicago,PA,31.192963,-100.681475,294.0,Level 3,1287.0,www.hospital426.com
427,10427,Hospital St. Mary Clinic,Miami,PA,38.069924,-119.923564,248.0,,1283.0,www.hospital427.com
428,10428,Hospital Grace Care Center,Boston,IL,42.841791,-97.823328,,Level 2,1583.0,
429,10429,Hospital Grace Health System,Seattle,CA,38.823234,-105.405694,197.0,Level 1,1328.0,www.hospital429.com
430,10430,Hospital St. Mary Hospital,Philadelphia,TX,32.02525,-91.908133,484.0,Level 3,702.0,www.hospital430.com
431,10431,Hospital Community Health System,Philadelphia,GA,41.541675,-114.801259,346.0,Level 2,1134.0,www.hospital431.com
432,10432,Hospital Grace Medical Center,Phoenix,GA,44.534841,-106.435249,52.0,Level 2,964.0,www.hospital432.com
