provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
10245,Hospital Unity Care Center,2362 River Rd,Phoenix,WA,52751,County A,4646503603,Psychiatric,Proprietary,
10246,Hospital Hope Health System,1597 Oak Rd,Los Angeles,CA,34659,County E,9467576664,Psychiatric,Proprietary,
10247,Hospital Grace Clinic,3466 Park Ave,Houston,CA,89908,County B,8221429231,Long Term Care,Church,
10248,Hospital Grace Hospital,1296 River Rd,Houston,WA,77470,County C,6273155596,Acute Care,Church,False
10249,Hospital Mercy Clinic,4324 Park Ave,Boston,TX,39311,County C,4333402566,Acute Care,Government,False
10250,Hospital Regional Medical Center,1188 Park Ave,Los Angeles,MA,18537,County E,9543626346,Acute Care,Government,
10251,Hospital Community Care Center,9797 Main St,Boston,IL,98329,County A,7106491004,Long Term Care,Proprietary,
10252,Hospital Hope Health System,2352 Main St,Phoenix,IL,56047,County E,6080176860,Rehabilitation,Proprietary,
10253,Hospital General Hospital,6312 Main St,Seattle,TX,11040,County D,4082352654,Acute Care,Proprietary,
10254,Hospital Community Hospital,8108 Park Ave,Dallas,TX,15457,County E,7740361061,Critical Access,Government,False
10255,Hospital Memorial Hospital,4160 Cedar Lane,Chicago,MA,71476,County E,7251844651,Critical Access,Tribal,
10256,Hospital St. Mary Medical Center,9652 Lake Dr,Boston,CA,92554,County B,8746498024,Critical Access,Government,
10257,Hospital Memorial Clinic,964 Main St,Dallas,MA,71779,County B,5446826171,Acute Care,Church,True
10258,Hospital Hope Medical Center,6006 Oak Rd,Phoenix,AZ,60190,County D,5835323725,Psychiatric,Proprietary,True
10259,Hospital Grace Clinic,2992 Park Ave,Houston,PA,38030,County E,4991040163,Critical Access,Tribal,True
10260,Hospital Hope Hospital,5167 Hill Blvd,Houston,CA,23289,County C,9407570224,Acute Care,Tribal,True
10261,Hospital Unity Clinic,2786 Cedar Lane,Phoenix,WA,31287,County C,2592777577,Rehabilitation,Non-Profit,
10262,Hospital Unity Hospital,7271 Lake Dr,Houston,NY,13445,County D,2595487759,Long Term Care,Non-Profit,
10263,Hospital Regional Medical Center,6088 Lake Dr,Dallas,IL,43368,County A,3209972450,Rehabilitation,Church,
10264,Hospital General Clinic,9283 Hill Blvd,Seattle,GA,33937,County C,7697964800,Rehabilitation,Government,False
10265,Hospital Memorial Hospital,2329 River Rd,Chicago,GA,59842,County B,7951456518,Long Term Care,Non-Profit,True
10266,Hospital Mercy Clinic,7053 Park Ave,Miami,GA,31687,County A,2148189769,Psychiatric,Tribal,True
10267,Hospital St. Mary Care Center,2126 Cedar Lane,Philadelphia,AZ,79339,County C,9686988503,Psychiatric,Government,False
10268,Hospital Memorial Medical Center,1880 River Rd,Philadelphia,NY,55795,County B,3354691093,Long Term Care,Proprietary,
10269,Hospital Grace Hospital,9453 Hill Blvd,Philadelphia,WA,69744,County B,7362254011,Acute Care,Proprietary,
10270,Hospital Grace Care Center,4525 Oak Rd,Boston,TX,40978,County C,2348260248,Acute Care,Non-Profit,
10271,Hospital Mercy Care Center,6868 Park Ave,Houston,NY,68672,County A,3424330407,Critical Access,Tribal,True
10272,Hospital Central Clinic,8848 Hill Blvd,Atlanta,NY,51654,County E,3984319830,Psychiatric,Proprietary,True
10273,Hospital Hope Care Center,5497 River Rd,Seattle,MA,61453,County D,6044164355,Critical Access,Government,True
10274,Hospital Unity Care Center,3534 Elm St,Boston,WA,77096,County E,6717412409,Long Term Care,Church,
10275,Hospital Grace Hospital,5289 Oak Rd,Chicago,WA,45387,County B,2037238135,Acute Care,Church,True
10276,Hospital Grace Clinic,6677 Oak Rd,Phoenix,PA,63712,County E,6855088409,Critical Access,Church,
10277,Hospital Community Hospital,6141 Main St,Atlanta,FL,89699,County B,6859001109,Acute Care,Tribal,False
10278,Hospital Community Care Center,8846 Park Ave,Miami,WA,62840,County E,8837786718,Rehabilitation,Non-Profit,False
10279,Hospital Grace Hospital,4518 Hill Blvd,Seattle,IL,27852,County B,5065847333,Psychiatric,Proprietary,
10280,Hospital Community Clinic,614 Oak Rd,Los Angeles,PA,56927,County E,4884065697,Rehabilitation,Non-Profit,False
10281,Hospital General Health System,3237 Oak Rd,Houston,IL,20948,County E,6695544961,Critical Access,Tribal,False
10282,Hospital Memorial Health System,3292 River Rd,Atlanta,TX,34335,County B,6482957037,Long Term Care,Tribal,True
10283,Hospital Central Health System,9195 River Rd,Atlanta,MA,18272,County C,3773342820,Rehabilitation,Non-Profit,True
10284,Hospital Mercy Medical Center,9818 Lake Dr,Los Angeles,GA,78293,County A,7692563401,Long Term Care,Non-Profit,False
10285,Hospital Regional Hospital,5798 Main St,Miami,FL,94477,County C,7807130087,Long Term Care,Non-Profit,
10286,Hospital Memorial Clinic,3479 River Rd,Seattle,CA,17639,County C,4794516881,Psychiatric,Government,
10287,Hospital Regional Hospital,2908 Main St,Los Angeles,PA,29094,County C,6953972182,Critical Access,Proprietary,
10288,Hospital General Clinic,5606 Main St,Dallas,GA,48314,County A,9710948072,Psychiatric,Non-Profit,False
10289,Hospital Unity Health System,8223 River Rd,Philadelphia,CA,10254,County A,2928000047,Rehabilitation,Proprietary,False
10290,Hospital Mercy Clinic,846 Elm St,Philadelphia,AZ,51200,County B,2075497657,Psychiatric,Church,False
10291,Hospital Unity Medical Center,8430 Park Ave,Atlanta,NY,95893,County B,3993245514,Critical Access,Proprietary,False
10292,Hospital Memorial Clinic,9699 Elm St,Los Angeles,TX,99992,County B,6370182948,Long Term Care,Church,True
10293,Hospital Unity Care Center,3570 River Rd,Houston,NY,20059,County A,7715120132,Long Term Care,Government,
10294,Hospital St. Mary Care Center,4347 Hill Blvd,Seattle,PA,65353,County B,6816760232,Rehabilitation,Church,True
10295,Hospital Unity Clinic,2254 River Rd,Philadelphia,CA,30929,County D,2384069343,Acute Care,Non-Profit,True
10296,Hospital St. Mary Health System,3062 Hill Blvd,Miami,FL,99215,County B,9351146129,Acute Care,Government,
10297,Hospital Community Clinic,7855 Elm St,Philadelphia,TX,47349,County E,7624116062,Psychiatric,Tribal,False
10298,Hospital Unity Care Center,8106 Elm St,Seattle,AZ,41544,County C,2562453076,Psychiatric,Tribal,False
10299,Hospital Mercy Care Center,4246 Hill Blvd,Seattle,MA,29403,County E,7547032362,Acute Care,Proprietary,False
10300,Hospital Memorial Clinic,4580 Cedar Lane,Boston,TX,70485,County D,3965714366,Rehabilitation,Government,
10301,Hospital Memorial Health System,4434 Lake Dr,Miami,NY,23152,County E,9049415902,Rehabilitation,Church,True
10302,Hospital Unity Clinic,655 Hill Blvd,Dallas,WA,87987,County C,9050257819,Long Term Care,Government,True
10303,Hospital St. Mary Clinic,7098 Hill Blvd,Houston,TX,58598,County C,8053993102,Acute Care,Non-Profit,
10304,Hospital Central Clinic,966 Main St,Chicago,CA,89395,County D,5230091007,Psychiatric,Tribal,
10305,Hospital Regional Clinic,7223 Main St,Philadelphia,NY,35647,County A,2097360691,Critical Access,Tribal,False
10306,Hospital Regional Care Center,6432 Oak Rd,Miami,WA,26467,County B,3887049064,Acute Care,Non-Profit,False
10307,Hospital Mercy Medical Center,6492 Hill Blvd,Chicago,IL,81767,County D,7719434819,Critical Access,Tribal,False
10308,Hospital Unity Care Center,9051 Cedar Lane,Miami,IL,25895,County C,6947110190,Critical Access,Non-Profit,False
10309,Hospital Hope Medical Center,2162 Elm St,Phoenix,GA,85055,County B,6357666432,Psychiatric,Church,
10310,Hospital General Clinic,6066 River Rd,Seattle,FL,13182,County A,9147735522,Critical Access,Government,False
10311,Hospital Regional Clinic,3506 Elm St,Miami,AZ,45453,County A,6320143152,Critical Access,Church,False
10312,Hospital Regional Medical Center,7679 Lake Dr,Seattle,IL,61322,County C,5285900608,Psychiatric,Government,False
10313,Hospital Community Clinic,9315 River Rd,Los Angeles,WA,63942,County A,4438194365,Long Term Care,Non-Profit,True
10314,Hospital Central Hospital,4855 Cedar Lane,Dallas,WA,16858,County B,8824721915,Critical Access,Non-Profit,False
10315,Hospital Grace Health System,439 Park Ave,Chicago,AZ,30051,County B,6154661045,Long Term Care,Church,
10316,Hospital Central Clinic,2389 Park Ave,Dallas,GA,76420,County C,3351208321,Acute Care,Church,False
10317,Hospital Community Clinic,462 Hill Blvd,Phoenix,FL,96202,County B,8301055315,Critical Access,Proprietary,True
10318,Hospital Community Medical Center,499 Elm St,Houston,AZ,71658,County A,2050283259,Psychiatric,Tribal,True
10319,Hospital Grace Medical Center,2674 River Rd,Seattle,PA,86089,County C,4711281839,Acute Care,Non-Profit,False
10320,Hospital Mercy Medical Center,4249 River Rd,Los Angeles,IL,13029,County B,8135457788,Long Term Care,Church,True
10321,Hospital Central Hospital,3345 Cedar Lane,Seattle,PA,29127,County E,3195454812,Long Term Care,Non-Profit,False
10322,Hospital General Medical Center,813 Park Ave,Phoenix,CA,40147,County C,9038324348,Long Term Care,Tribal,
10323,Hospital St. Mary Hospital,7212 Main St,Miami,IL,26005,County D,2955307376,Acute Care,Non-Profit,True
10324,Hospital Memorial Medical Center,9496 Lake Dr,Atlanta,CA,44096,County A,6440613487,Psychiatric,Government,
10325,Hospital Hope Hospital,2415 Hill Blvd,Houston,GA,85116,County E,6072147708,Critical Access,Non-Profit,True
10326,Hospital Memorial Hospital,7779 Main St,Phoenix,PA,88221,County C,2560321202,Critical Access,Church,True
10327,Hospital Grace Medical Center,7314 Oak Rd,Dallas,AZ,58277,County E,4811642954,Long Term Care,Tribal,False
10328,Hospital Hope Hospital,6606 Oak Rd,Boston,FL,22631,County E,8799231248,Critical Access,Non-Profit,True
10329,Hospital Grace Health System,6007 Park Ave,Chicago,AZ,70456,County D,4415734063,Long Term Care,Proprietary,
10330,Hospital Central Hospital,7913 Hill Blvd,Los Angeles,NY,72306,County B,2992520153,Acute Care,Non-Profit,False
10331,Hospital Hope Care Center,3397 Park Ave,Chicago,FL,56847,County C,4694997650,Long Term Care,Tribal,True
10332,Hospital General Hospital,6559 Main St,Atlanta,GA,60776,County C,5735976247,Acute Care,Non-Profit,
10333,Hospital Community Medical Center,3665 Oak Rd,Miami,NY,59012,County B,2816074196,Critical Access,Tribal,False
10334,Hospital Hope Medical Center,6190 Main St,Los Angeles,TX,72033,County D,2276484047,Critical Access,Proprietary,True
10335,Hospital Community Care Center,3886 Hill Blvd,Boston,CA,13780,County B,9497833125,Critical Access,Proprietary,
10336,Hospital Unity Clinic,4139 Hill Blvd,Philadelphia,PA,26444,County B,3029860211,Long Term Care,Church,False
10337,Hospital Memorial Medical Center,4481 Oak Rd,Los Angeles,FL,41281,County A,6701033710,Acute Care,Proprietary,False
10338,Hospital Hope Hospital,7635 River Rd,Atlanta,AZ,20937,County A,7140745290,Rehabilitation,Church,False
10339,Hospital General Health System,2644 Lake Dr,Philadelphia,IL,62083,County D,4525946049,Psychiatric,Proprietary,False
10340,Hospital Hope Medical Center,7102 Park Ave,Dallas,TX,30636,County B,5809181764,Psychiatric,Church,True
10341,Hospital Hope Medical Center,8281 Hill Blvd,Chicago,FL,80818,County A,2218912043,Rehabilitation,Proprietary,
10342,Hospital Central Care Center,9437 Cedar Lane,Miami,IL,39014,County D,5468384716,Critical Access,Proprietary,False
10343,Hospital Unity Health System,4401 River Rd,Los Angeles,IL,98382,County A,2962935132,Psychiatric,Non-Profit,
10344,Hospital General Care Center,5118 River Rd,Los Angeles,MA,34454,County C,4109819262,Acute Care,Church,True
10345,Hospital Central Medical Center,5900 Elm St,Atlanta,NY,91559,County C,5419868934,Long Term Care,Church,False
10346,Hospital Unity Clinic,8407 Park Ave,Seattle,NY,79989,County C,9902150750,Long Term Care,Non-Profit,
10347,Hospital General Clinic,2939 Elm St,Atlanta,FL,96050,County E,8023384542,Critical Access,Tribal,False
10348,Hospital Central Clinic,3262 Park Ave,Chicago,WA,39898,County D,6087672324,Psychiatric,Proprietary,True
10349,Hospital Regional Clinic,8177 Hill Blvd,Los Angeles,TX,24072,County D,8310696935,Critical Access,Church,False
10350,Hospital Regional Care Center,2454 Elm St,Atlanta,WA,32874,County B,4653814920,Long Term Care,Government,False
10351,Hospital Community Care Center,1844 Lake Dr,Miami,FL,42173,County D,6771850270,Critical Access,Church,True
10352,Hospital Mercy Clinic,2274 Oak Rd,Boston,CA,54244,County C,7964776451,Critical Access,Proprietary,True
10353,Hospital Grace Clinic,4685 Main St,Dallas,TX,82306,County C,4217401968,Psychiatric,Non-Profit,True
10354,Hospital Hope Health System,2744 Lake Dr,Miami,AZ,99485,County D,9588369389,Critical Access,Non-Profit,True
10355,Hospital Central Hospital,9925 Lake Dr,Chicago,CA,56824,County D,4733242890,Acute Care,Church,True
10356,Hospital General Health System,6557 Oak Rd,Chicago,WA,27821,County E,8674855251,Acute Care,Tribal,False
10357,Hospital Grace Hospital,7895 Cedar Lane,Seattle,PA,16363,County D,3975142460,Acute Care,Proprietary,True
10358,Hospital Grace Care Center,1777 Elm St,Phoenix,WA,81121,County C,9557092326,Acute Care,Non-Profit,
10359,Hospital Hope Clinic,6795 Hill Blvd,Dallas,NY,96817,County D,6355640184,Rehabilitation,Church,
10360,Hospital Central Medical Center,598 Hill Blvd,Dallas,AZ,18894,County C,5187648632,Acute Care,Church,False
10361,Hospital Grace Health System,762 Hill Blvd,Seattle,TX,19069,County D,4780019180,Psychiatric,Non-Profit,False
10362,Hospital Regional Clinic,6480 River Rd,Philadelphia,TX,87813,County D,6703722560,Rehabilitation,Government,True
10363,Hospital Memorial Health System,6106 Park Ave,Philadelphia,GA,70496,County B,2310477641,Critical Access,Proprietary,True
10364,Hospital Community Health System,1423 Oak Rd,Chicago,PA,90492,County D,8196165391,Rehabilitation,Non-Profit,False
10365,Hospital Community Care Center,9151 Cedar Lane,Boston,IL,72305,County E,3905857286,Critical Access,Tribal,True
10366,Hospital Community Care Center,3891 Park Ave,Boston,MA,54410,County D,3788908285,Critical Access,Proprietary,True
10367,Hospital St. Mary Care Center,2111 Main St,Miami,CA,12983,County E,2240128643,Critical Access,Tribal,False
10368,Hospital Memorial Medical Center,5837 Main St,Seattle,TX,74271,County E,2153248022,Critical Access,Government,False
10369,Hospital Memorial Clinic,2325 Oak Rd,Dallas,GA,51809,County A,2415716632,Long Term Care,Tribal,
10370,Hospital Grace Care Center,8814 Oak Rd,Chicago,FL,82078,County A,7783480858,Long Term Care,Proprietary,
10371,Hospital Memorial Clinic,720 Elm St,Miami,IL,12520,County C,4038242393,Critical Access,Government,True
10372,Hospital Grace Clinic,4883 River Rd,Boston,TX,76487,County B,9803049899,Critical Access,Non-Profit,True
10373,Hospital St. Mary Medical Center,9728 River Rd,Los Angeles,WA,58197,County B,2091923816,Long Term Care,Tribal,True
10374,Hospital Community Hospital,2880 Oak Rd,Los Angeles,PA,89235,County D,8794964164,Rehabilitation,Proprietary,False
10375,Hospital Unity Hospital,7347 Cedar Lane,Phoenix,WA,99778,County C,3471097384,Long Term Care,Proprietary,True
10376,Hospital Community Care Center,8134 Elm St,Phoenix,IL,87893,County E,9941016341,Critical Access,Government,False
10377,Hospital Central Clinic,4571 Oak Rd,Los Angeles,AZ,73473,County D,8497898309,Acute Care,Tribal,False
10378,Hospital Mercy Care Center,3479 Lake Dr,Seattle,NY,40871,County B,6806951763,Long Term Care,Proprietary,False
10379,Hospital Central Clinic,5315 Hill Blvd,Atlanta,PA,58113,County D,5705172452,Acute Care,Non-Profit,
10380,Hospital Mercy Health System,3655 Lake Dr,Miami,GA,83256,County E,7693474868,Psychiatric,Tribal,
10381,Hospital Central Clinic,7584 Lake Dr,Chicago,PA,78276,County A,2201985914,Long Term Care,Government,
10382,Hospital Community Health System,2282 Elm St,Miami,TX,97509,County C,4616869090,Long Term Care,Proprietary,False
10383,Hospital Community Hospital,8620 Lake Dr,Dallas,MA,28236,County A,5814949233,Rehabilitation,Tribal,
10384,Hospital General Hospital,6952 Oak Rd,Philadelphia,GA,46392,County B,3820421758,Critical Access,Government,True
10385,Hospital Central Medical Center,1407 River Rd,Houston,TX,93913,County E,7110387493,Psychiatric,Government,True
10386,Hospital Mercy Hospital,2061 Main St,Atlanta,NY,48605,County A,8458510674,Rehabilitation,Non-Profit,False
10387,Hospital Memorial Hospital,295 Oak Rd,Dallas,MA,94510,County B,7627268572,Critical Access,Non-Profit,
10388,Hospital Grace Health System,6315 Main St,Seattle,PA,24178,County A,4794179666,Psychiatric,Government,
10389,Hospital Hope Care Center,8123 Elm St,Dallas,CA,66986,County E,5101403841,Critical Access,Government,True
10390,Hospital Hope Health System,2805 Park Ave,Seattle,TX,72781,County D,5762288841,Psychiatric,Non-Profit,True
10391,Hospital General Hospital,4318 Lake Dr,Miami,IL,27401,County D,9879217062,Acute Care,Tribal,True
10392,Hospital Community Hospital,4218 Cedar Lane,Phoenix,TX,87343,County E,5510008615,Rehabilitation,Proprietary,
10393,Hospital Central Hospital,9426 Cedar Lane,Atlanta,TX,94102,County C,9841138472,Rehabilitation,Tribal,True
10394,Hospital Community Medical Center,5724 Lake Dr,Chicago,TX,75979,County C,4417350994,Long Term Care,Government,False
10395,Hospital Mercy Hospital,8238 Park Ave,Phoenix,CA,18927,County C,6362295267,Critical Access,Church,
10396,Hospital Community Medical Center,6017 River Rd,Philadelphia,NY,39727,County D,8482056227,Psychiatric,Church,True
10397,Hospital St. Mary Care Center,7905 Lake Dr,Philadelphia,IL,91132,County C,7098312891,Long Term Care,Non-Profit,
10398,Hospital Community Hospital,1925 Main St,Chicago,NY,45282,County D,5909455269,Psychiatric,Proprietary,
10399,Hospital Grace Medical Center,5934 Oak Rd,Houston,WA,15059,County E,6519598030,Rehabilitation,Non-Profit,True
